../FIT_images/80/AllSkyImage007553175.FIT,1,7.221483942,-17.57767243,0.585424882,15.1758,0.000448453,4191.533572,4036.776367,667.3563489,1
../FIT_images/80/AllSkyImage007553175.FIT,2,7.221483942,-17.57767243,0.585424882,15.1758,0.000874479,8136.782811,8380.187988,1910.303292,1
../FIT_images/80/AllSkyImage007553175.FIT,3,7.221483942,-17.57767243,0.585424882,15.1758,0.000134535,3993.582782,3949.497925,366.5280653,1
../FIT_images/80/AllSkyImage007553175.FIT,4,7.221483942,-17.57767243,0.585424882,15.1758,0.000538141,5640.801213,5316.418457,1386.971213,1
../FIT_images/80/AllSkyImage007553175.FIT,5,7.221483942,-17.57767243,0.585424882,15.1758,0.000874479,9056.893248,8847.117676,2157.436085,1
../FIT_images/80/AllSkyImage007553175.FIT,6,7.221483942,-17.57767243,0.585424882,15.1758,0.000645057,13383.95462,13366.01514,2454.198768,1
../FIT_images/80/AllSkyImage007553175.FIT,7,7.221483942,-17.57767243,0.585424882,15.1758,0.000846638,6069.545533,5899.691406,1253.236266,1
../FIT_images/80/AllSkyImage007553175.FIT,8,7.221483942,-17.57767243,0.585424882,15.1758,0.001451379,10918.9005,10713.55225,3770.484458,1
../FIT_images/80/AllSkyImage007553175.FIT,9,7.221483942,-17.57767243,0.585424882,15.1758,0.001007902,18372.49052,17520.76855,4965.973232,1
../FIT_images/80/AllSkyImage007564408.FIT,1,-23.36474441,-21.61175382,0.09824441,15.2094,9.97E-05,4909.942639,4876.444336,313.63687,1
../FIT_images/80/AllSkyImage007564408.FIT,2,-23.36474441,-21.61175382,0.09824441,15.2094,0.000336338,6504.247367,6441.652588,1610.519154,1
../FIT_images/80/AllSkyImage007564408.FIT,3,-23.36474441,-21.61175382,0.09824441,15.2094,0.000134535,5848.660056,5793.763916,497.184193,1
../FIT_images/80/AllSkyImage007564408.FIT,4,-23.36474441,-21.61175382,0.09824441,15.2094,0.000134535,6151.689363,6164.44873,591.745018,1
../FIT_images/80/AllSkyImage007564408.FIT,5,-23.36474441,-21.61175382,0.09824441,15.2094,0.000470873,6546.338581,6687.698486,941.4519415,1
../FIT_images/80/AllSkyImage007564408.FIT,6,-23.36474441,-21.61175382,0.09824441,15.2094,0.000604741,11350.30053,11157.68945,1680.940824,1
../FIT_images/80/AllSkyImage007564408.FIT,7,-23.36474441,-21.61175382,0.09824441,15.2094,0.000403161,7935.148075,7588.463623,1196.650367,1
../FIT_images/80/AllSkyImage007564408.FIT,8,-23.36474441,-21.61175382,0.09824441,15.2094,0.000967586,8798.257788,8070.566162,2375.934515,1
../FIT_images/80/AllSkyImage007564408.FIT,9,-23.36474441,-21.61175382,0.09824441,15.2094,0.001572327,13714.47033,13389.70215,4047.599952,1
../FIT_images/80/AllSkyImage007564409.FIT,1,-23.39482937,-21.61208937,0.098268453,15.2094,9.97E-05,5245.712299,5181.884766,209.3462473,1
../FIT_images/80/AllSkyImage007564409.FIT,2,-23.39482937,-21.61208937,0.098268453,15.2094,0.000336338,6375.908329,5915.86792,1091.434946,1
../FIT_images/80/AllSkyImage007564409.FIT,3,-23.39482937,-21.61208937,0.098268453,15.2094,0.000134535,6159.297303,6032.157227,506.3675902,1
../FIT_images/80/AllSkyImage007564409.FIT,4,-23.39482937,-21.61208937,0.098268453,15.2094,0,6250.213133,6170.773193,445.1339787,1
../FIT_images/80/AllSkyImage007564409.FIT,5,-23.39482937,-21.61208937,0.098268453,15.2094,0.000538141,6562.917701,6490.045166,935.5222026,1
../FIT_images/80/AllSkyImage007564409.FIT,6,-23.39482937,-21.61208937,0.098268453,15.2094,0.00092727,11448.82567,11538.77832,1721.948267,1
../FIT_images/80/AllSkyImage007564409.FIT,7,-23.39482937,-21.61208937,0.098268453,15.2094,0.000443477,8190.952383,7941.582275,1166.886272,1
../FIT_images/80/AllSkyImage007564409.FIT,8,-23.39482937,-21.61208937,0.098268453,15.2094,0.000886954,8818.424733,8087.031494,2476.470817,1
../FIT_images/80/AllSkyImage007564409.FIT,9,-23.39482937,-21.61208937,0.098268453,15.2094,0.001088534,13763.94714,13802.22803,4211.646478,1
../FIT_images/80/AllSkyImage007564410.FIT,1,-23.42473955,-21.61219646,0.098292517,15.2094,4.98E-05,5556.167299,5589.847656,241.0681918,1
../FIT_images/80/AllSkyImage007564410.FIT,2,-23.42473955,-21.61219646,0.098292517,15.2094,0.00026907,6882.767382,6682.07959,868.7036725,1
../FIT_images/80/AllSkyImage007564410.FIT,3,-23.42473955,-21.61219646,0.098292517,15.2094,0.000134535,6358.191065,6133.359619,671.8551765,1
../FIT_images/80/AllSkyImage007564410.FIT,4,-23.42473955,-21.61219646,0.098292517,15.2094,0.000201803,6258.124814,6254.974609,504.475758,1
../FIT_images/80/AllSkyImage007564410.FIT,5,-23.42473955,-21.61219646,0.098292517,15.2094,0.000403606,6666.411819,6534.045166,643.878014,1
../FIT_images/80/AllSkyImage007564410.FIT,6,-23.42473955,-21.61219646,0.098292517,15.2094,0.001007902,11455.2869,11700.68701,1892.086409,1
../FIT_images/80/AllSkyImage007564410.FIT,7,-23.42473955,-21.61219646,0.098292517,15.2094,0.000524109,8375.663362,8198.512695,988.4123826,1
../FIT_images/80/AllSkyImage007564410.FIT,8,-23.42473955,-21.61219646,0.098292517,15.2094,0.001249798,8970.342559,7952.46582,2710.385371,1
../FIT_images/80/AllSkyImage007564410.FIT,9,-23.42473955,-21.61219646,0.098292517,15.2094,0.001249798,13782.4688,13872.99072,4297.547304,1
../FIT_images/80/AllSkyImage007564411.FIT,1,-23.45442596,-21.61207487,0.098316563,15.2094,0,5706.908764,5684.271484,269.8893131,1
../FIT_images/80/AllSkyImage007564411.FIT,2,-23.45442596,-21.61207487,0.098316563,15.2094,0.000134535,7362.797138,7320.865967,788.5045733,1
../FIT_images/80/AllSkyImage007564411.FIT,3,-23.45442596,-21.61207487,0.098316563,15.2094,0.00026907,6549.001155,6427.444336,802.7639633,1
